,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,
127,0,115.81,0,0,0,0,0,48.99,0,0,31.95,0,81.52,2.99,24.16,28.32,76.22,28.28,87.57,27.3,63.13,27.18,70.74,30.85,29.95,0,91.43,91.45,0,0,0,0,49.8,36.75,0,0,0,0,2.98,37.54,28.58,74.64,28.54,86.27,28.58,87.39,28.58,56.81,40.73,29.95,0,92.16,92.18,0,0,0,0,48.84,34.6,0,30.89,0,0,2.98,37.16,28.27,74.17,28.23,87.79,22.2,84.86,22.09,69.16,40.05,29.64,0,118.38,0,0,0,0,0,46.94,34.48,0,29,0,70.88,2.99,22.68,27.96,74.95,27.92,90.94,19.84,82.69,19.74,72.87,30.41,29.51,1,116.63,0,0,0,0,0,48.46,36.85,0,0,0,79.42,2.99,23.69,28.25,75.11,28.22,88.5,26.3,84.92,26.3,59.75,30.91,30.01,0,94.68,94.7,0,0,0,0,49.5,0,0,0,0,83.53,2.98,35.83,29.83,74.66,29.79,88.09,30.55,61.79,30.55,57.13,32.38,31.48,0,116.76,0,0,0,0,0,48.99,0,0,31.71,0,79.14,2.99,23.62,27.99,74.42,27.95,87.24,26.72,63.14,26.6,70.89,30.51,29.61,0,89.97,89.99,0,0,0,0,49.14,35.79,0,31.31,0,0,2.98,38.31,28.09,74.25,28.05,87.04,23.76,84.36,23.64,69.32,41.85,29.46,0,95.41,95.43,0,0,0,0,49.37,0,0,0,0,80.35,2.98,35.44,29.77,75.18,29.73,88.29,30.24,63.06,30.24,58.62,32.3,31.4,0,93.78,93.79,0,0,0,0,0,0,0,31.86,0,77.33,2.98,36.31,31.59,75.1,31.59,67.44,29.03,63.11,28.91,72.68,33.92,33.02,0,90.66,90.68,0,0,0,0,48.71,0,0,31.32,0,0,2.98,37.95,28.34,73.86,28.3,88.11,30.11,64.17,29.99,75.62,41.46,29.71,0,117.65,0,0,0,0,0,48.61,0,0,31.77,0,75.03,2.99,23.1,27.95,75.65,27.91,87.89,26.19,62.26,26.07,70.16,30.44,29.54,0,93.8,93.82,0,0,0,0,49.75,0,0,0,0,86.56,2.98,36.29,30.37,74.39,30.33,88.16,31.76,63.47,31.76,59.34,32.94,32.04,0,96.29,96.31,0,0,0,0,49.21,34.35,0,29.34,0,67.59,2.98,34.96,30.32,75.3,30.28,89.15,20.76,83.84,20.65,72.74,32.78,31.88
128,0,116.96,0,0,0,0,0,49.13,0,0,32,0,75.63,2.99,23.5,28.4,72.02,28.36,87.37,26.69,62.04,26.57,69.83,30.9,30,0,91.66,91.68,0,0,0,0,49.32,0,0,32.75,0,0,2.98,37.43,28.08,74.59,28.04,86.69,29.23,63.29,29.1,69.69,40.75,29.45,0,91.37,91.38,0,0,0,0,49.04,0,0,32.52,0,0,2.98,37.58,27.74,74.04,27.7,86.89,29.47,63.9,29.34,70.76,40.96,29.11,0,117.42,0,0,0,0,0,49.04,36.57,0,0,0,73.87,2.99,23.24,28.22,72.69,28.18,87.37,25.72,84.86,25.72,59.61,30.71,29.81,1,116.64,0,0,0,0,0,48.56,0,0,32.1,0,76.87,2.99,23.68,28.51,72.79,28.47,88.56,26.91,63.85,26.79,69.73,31.11,30.21,0,96.26,96.28,0,0,0,0,49.84,34.92,0,30.72,0,74.06,2.98,34.98,29.72,73.12,29.68,87.34,20.55,82.66,20.44,68.1,32.22,31.32,0,117.56,0,0,0,0,0,48.46,0,0,31.07,0,74.26,2.99,23.16,28.13,71.73,28.09,88.37,26.38,62.42,26.27,72.73,30.61,29.71,0,90.03,90.05,0,0,0,0,48.85,35.85,0,31.05,0,0,2.98,38.28,27.59,74.11,27.55,87.08,23.9,84.38,23.78,70.32,41.89,28.95,0,96.19,96.21,0,0,0,0,50.23,0,0,32.22,0,74.91,2.98,35.02,29.81,73.31,29.77,86.67,27.11,61.68,26.99,69.49,32.32,31.42,0,93.91,93.93,0,0,0,0,49.78,0,0,0,0,93.79,2.98,36.24,29.35,74.68,29.31,87.08,31.82,61.85,31.82,59.25,31.96,31.06,0,89.33,89.35,0,0,0,0,49.14,0,0,0,0,0,2.98,38.65,27.8,72.03,27.76,86.76,33.93,63.58,33.93,59.14,42.73,29.17,0,119.5,0,0,0,0,0,48.37,34.42,0,29.94,0,64.68,2.99,22.04,27.87,73.7,27.83,88.28,18.86,81.82,18.75,68.93,30.3,29.4,0,93.75,93.77,0,0,0,0,49.99,0,0,0,0,85.04,2.98,36.32,30.67,73.37,30.63,87.99,31.92,62.51,31.92,57.77,33.23,32.33,0,97.18,97.2,0,0,0,0,50.01,36.97,0,0,0,64.18,2.97,34.49,30.41,75.36,30.37,87.69,25.88,84.28,25.88,57.55,32.85,31.95
129,0,118.36,0,0,0,0,0,0,35.74,0,29.6,0,49.83,2.99,22.69,30.26,70.85,30.26,66.97,19.38,80.06,19.28,70.54,32.46,31.56,0,91.01,91.03,0,0,0,0,49.22,0,0,33.04,0,0,2.98,37.77,27.57,70.12,27.53,86.37,29.66,62.68,29.53,69.05,41.22,28.94,0,91.24,91.25,0,0,0,0,48.72,0,0,32.06,0,0,2.98,37.65,27.24,72.79,27.2,86.99,29.77,62.74,29.65,72.72,41.14,28.61,0,117.93,0,0,0,0,0,0,36.08,0,0,0,52.58,2.99,22.94,30.31,70.31,30.31,62.69,25.53,85.55,25.53,55.52,32.52,31.62,1,115.69,0,0,0,0,0,0,0,0,32.57,0,59.57,2.99,24.23,30.98,73.19,30.98,59.73,27.3,62.2,27.17,68.4,33.22,32.32,0,96.16,96.18,0,0,0,0,0,35.41,0,30.73,0,55.81,2.98,35.03,32,71.12,32,56.2,20.39,81.66,20.28,67.88,34.22,33.32,0,117.87,0,0,0,0,0,50.05,37.27,0,0,0,71.3,2.99,22.98,28.21,71.5,28.17,85.42,25.33,83.19,25.33,56.54,30.69,29.79,0,112.05,0,0,0,0,0,0,35.5,0,30.61,0,0,2.99,26.3,29.16,72.08,29.16,64.62,22.82,83.92,22.7,70.72,38.75,30.35,0,97.74,97.76,0,0,0,0,50.75,34.89,0,30.58,0,67.46,2.97,34.18,29.82,71.08,29.78,85.63,20,82.18,19.89,68.01,32.28,31.38,0,95.36,95.38,0,0,0,0,49.86,37.94,0,0,0,86.99,2.98,35.46,29.43,71.91,29.39,87,27.82,84.43,27.82,56.61,32,31.1,0,89.35,89.37,0,0,0,0,48.59,0,0,0,0,0,2.98,38.64,27.32,71.13,27.28,87.32,34.15,61.34,34.15,54.5,42.83,28.68,0,119.65,0,0,0,0,0,0,34.57,0,30,0,45.86,2.99,21.95,29.7,74.68,29.7,62.57,18.65,81.35,18.55,68.55,31.88,30.98,0,94.49,94.51,0,0,0,0,0,0,0,32.79,0,62.68,2.98,35.93,33,72.33,33,64.52,28.73,61.32,28.61,69.04,35.25,34.35,0,92.82,92.84,0,0,0,0,0,37.44,0,0,0,0,2.98,36.81,30.45,70.46,30.45,62.24,27.81,85.34,27.81,55.21,39.9,31.64
130,0,119.6,0,0,0,0,0,50.45,34.99,0,29.73,0,56.07,2.99,21.98,28.76,68.18,28.72,85.17,18.75,80.75,18.65,69.51,31.17,30.27,0,91.45,91.47,0,0,0,0,0,0,0,32.37,0,0,2.98,37.54,29.06,69.85,29.06,59.95,29.73,60.76,29.61,71.58,41.07,30.25,0,91.1,91.11,0,0,0,0,0,0,0,31.78,0,0,2.98,37.72,29.05,72.84,29.05,61.34,30.05,62.54,29.93,73.96,41.32,30.24,0,118.33,0,0,0,0,0,50.66,0,0,32.41,0,64.67,2.99,22.71,28.71,71.52,28.67,84.71,25.74,61.68,25.62,67.42,31.16,30.26,0,117.85,0,0,0,0,0,51.01,0,0,31.99,0,66.35,2.99,22.99,28.97,69.25,28.93,84.25,26.24,60.15,26.12,69.43,31.43,30.53,0,97.71,97.73,0,0,0,0,51.46,34.99,0,30.76,0,63.87,2.97,34.2,30.21,72.26,30.17,84.6,19.9,81.89,19.79,67.32,32.66,31.76,0,118.75,0,0,0,0,0,49.78,37.05,0,0,0,66.1,2.99,22.47,28.29,70.12,28.25,86.02,24.86,83.12,24.86,53.27,30.74,29.84,0,112.31,0,0,0,0,0,49.49,0,0,32.04,0,0,2.99,26.15,27.15,72.13,27.11,85.43,29.3,62.48,29.18,72.31,38.72,28.52,0,97.91,97.93,0,0,0,0,50.68,35.27,0,30.11,0,65.29,2.97,34.09,29.94,67.65,29.9,85.89,19.88,81.38,19.78,69.42,32.39,31.49,0,96.55,96.57,0,0,0,0,50.53,36.06,0,31.07,0,80.36,2.98,34.82,29.45,71.99,29.4,85.7,20.91,81.02,20.79,67.28,31.98,31.08,0,91.98,92,0,0,0,0,0,0,0,33.45,0,0,2.98,37.26,29.09,69.99,29.09,60.39,29.72,60,29.59,67.58,40.98,30.28,0,98.3,98.32,0,0,0,0,50.71,35.2,0,30.11,0,71.18,2.97,33.88,28.69,70.51,28.65,84.58,19.3,80.93,19.19,68.83,31.18,30.28,0,92.38,92.4,0,0,0,0,0,36.12,0,31.25,0,0,2.98,37.05,30.59,71.74,30.59,61.61,22.48,82.49,22.37,68.24,40.49,31.78,0,93,93.02,0,0,0,0,50.46,0,0,33.25,0,0,2.98,36.72,28.34,68.33,28.3,84.73,28.44,62.93,28.31,67.08,39.9,29.72
131,0,119.66,0,0,0,0,0,50.22,34.67,0,29.63,0,54.64,2.99,21.94,28.8,70.18,28.76,85.67,18.77,81.31,18.67,69.84,31.2,30.3,0,91.04,91.06,0,0,0,0,49.65,0,0,32.11,0,0,2.98,37.75,26.94,71.71,26.9,84.93,30.12,60.36,30,72.86,41.4,28.31,0,89.96,89.98,0,0,0,0,49.89,0,0,0,0,0,2.98,38.32,26.68,69.29,26.64,84.19,33.89,60.46,33.89,54.64,42.47,28.05,0,118.58,0,0,0,0,0,50.87,0,0,32.23,0,62.18,2.99,22.57,28.79,68.3,28.75,84.36,25.6,61.68,25.48,67.93,31.23,30.33,0,118.71,0,0,0,0,0,50.91,35.28,0,30.28,0,59.29,2.99,22.49,28.96,69.07,28.92,84.45,19.11,80.59,19.01,68.1,31.39,30.49,0,96.52,96.54,0,0,0,0,51.05,35.28,0,29.52,0,66.87,2.98,34.84,30.42,71.4,30.38,85.64,20.6,82.08,20.5,72.03,32.88,31.98,0,119.89,0,0,0,0,0,49.29,34.64,0,30.57,0,58.24,2.99,21.81,28.24,70.25,28.2,86.91,18.37,80.95,18.26,66.41,30.65,29.75,0,112.75,0,0,0,0,0,49.82,0,0,32.01,0,0,2.99,25.9,26.6,69.05,26.56,84.26,29.2,61.38,29.08,72.33,38.57,27.98,0,97.45,97.47,0,0,0,0,50.35,35.51,0,29.76,0,65.58,2.97,34.34,30.1,70.23,30.06,86.71,20.08,81.16,19.97,70.74,32.56,31.66,0,95.98,96,0,0,0,0,50.34,35.93,0,30.99,0,80.05,2.98,35.13,29.75,69.98,29.71,86.38,21.21,81.56,21.1,67.84,32.28,31.38,0,91.44,91.46,0,0,0,0,49.72,36.25,0,31.57,0,0,2.98,37.54,26.8,69.89,26.76,84.64,22.85,82.63,22.73,67.48,41.02,28.18,0,98.45,98.47,0,0,0,0,50.12,35.12,0,29.82,0,68.97,2.97,33.8,28.86,72.24,28.82,85.94,19.29,81.05,19.18,69.75,31.33,30.43,0,92.19,92.21,0,0,0,0,50.51,36.37,0,31.04,0,0,2.98,37.14,28.17,69.04,28.12,84.46,22.64,82.19,22.53,69.1,40.64,29.54,0,92.65,92.67,0,0,0,0,50.06,0,0,32.9,0,0,2.98,36.91,27.84,71.08,27.8,85.01,28.82,62.85,28.69,68.74,40.21,29.21
132,0,120.46,0,0,35.26,0,0,50.16,34.24,0,29.31,0,57.66,2.99,21.48,27.59,89.24,27.65,84.67,18.44,81.7,18.33,70.5,30.42,29.52,0,93.61,93.63,0,34.5,0,0,48.08,35.68,0,30.49,0,0,2.98,36.39,22.98,85.93,23.05,84.01,21.99,82.77,21.88,70.3,39.68,24.74,0,92.19,92.2,0,34.04,0,0,48.03,36.24,0,31.52,0,0,2.98,37.15,22.96,86.68,23.03,84.09,22.42,82.22,22.3,67.23,40.55,24.72,0,119.28,0,0,35.71,0,0,50.17,0,0,32.11,0,63.48,2.99,22.17,27.82,88.69,27.89,84.89,25.2,60.93,25.08,67.96,30.69,29.79,0,119.19,0,0,35.2,0,0,50.43,35.18,0,29.7,0,62.03,2.99,22.21,27.94,89.7,28,84.51,18.95,80.61,18.85,69.82,30.8,29.9,0,97,97.02,0,36.8,0,0,50.77,34.44,0,29.85,0,69.52,2.98,34.58,29.44,88.35,29.51,85.33,20.55,83.48,20.45,70.94,32.36,31.46,0,98.2,98.22,0,36.48,0,0,0,34.76,0,30.69,0,67.49,2.97,33.94,29.16,88.66,29.27,65.61,19.31,81.69,19.19,66.96,31.65,30.75,0,111.65,0,0,34.09,0,0,48.34,0,0,0,0,0,2.99,26.53,22.84,86.48,22.9,83.39,32.45,61.8,32.45,55.89,39.22,24.6,0,97.62,97.64,0,35.61,0,0,49.91,35.29,0,29.84,0,68.78,2.97,34.25,29.19,90.25,29.26,86.79,20.01,81.47,19.91,70.43,32.09,31.19,0,95.58,95.6,0,0,0,0,50.17,35.38,0,31.22,0,79.2,2.98,35.35,30.03,70.87,29.99,86.99,21.43,82.74,21.31,67.28,32.55,31.65,0,91.29,91.31,0,32.87,0,0,48.03,36.38,0,31.47,0,0,2.98,37.62,22.98,88.6,23.03,84.11,23,82.54,22.89,68,41.16,24.71,0,97.9,97.92,0,0,0,0,50.41,34.63,0,29.56,0,69.31,2.97,34.1,29.05,70.78,29.01,85.55,19.65,82.25,19.55,70.95,31.52,30.62,0,90.89,90.91,0,34.55,0,0,48.91,36.02,0,30.81,0,0,2.98,37.83,24.24,87.09,24.3,83.73,23.5,83.69,23.39,70.73,41.41,26.01,0,92.9,92.92,0,34.47,0,0,48.89,0,0,32.9,0,0,2.98,36.77,23.99,86.99,24.05,83.51,28.85,61.61,28.72,68.76,40.14,25.76
133,0,98.44,98.46,0,35.42,0,0,49.9,34.39,0,28.94,0,74.3,2.97,33.81,27.83,89.2,27.9,85.44,19.74,82.76,19.64,72.95,30.75,29.85,0,91.1,91.11,0,33.03,0,0,47.7,35.88,0,30.81,0,0,2.98,37.72,22.32,87.69,22.38,84.06,23.14,83.58,23.03,70.38,41.1,24.06,0,92.16,92.18,0,33.54,0,0,47.75,36.01,0,31.52,0,0,2.98,37.16,22.19,86.72,22.25,83.83,22.57,82.78,22.46,67.41,40.62,23.93,0,97.5,97.52,0,35.43,0,0,50.28,34.99,0,30.25,0,77.14,2.97,34.32,27.91,89.27,27.98,84.76,19.63,81.63,19.53,68.71,30.85,29.95,0,120.62,0,0,34.93,0,0,49.24,34.51,0,29.38,0,57.35,2.99,21.39,27.58,89.81,27.65,86.47,18.28,81.09,18.18,70.13,30.4,29.5,0,96.91,96.93,0,35.89,0,0,50.56,0,0,32.14,0,71.6,2.98,34.63,29.35,89.91,29.42,85.66,26.78,63.25,26.66,69.47,32.27,31.37,0,98.69,98.71,0,35.57,0,0,49.55,35.16,0,30.78,0,71.17,2.97,33.67,28.06,89.18,28.13,86.34,18.94,80.64,18.83,66.28,30.96,30.06,0,111.23,0,0,33.48,0,0,47.8,0,0,33.14,0,0,2.99,26.76,22.1,86.74,22.16,83.65,29.61,60.42,29.48,68.65,39.24,23.85,0,97.42,97.44,0,35.33,0,0,0,34.91,0,30.62,0,63.38,2.97,34.36,30.28,91.8,30.39,65.31,19.93,82.06,19.82,67.81,32.74,31.84,0,95.13,95.15,0,36.46,0,0,0,35.25,0,30.4,0,75.41,2.98,35.59,30.67,90.2,30.78,64.01,21.81,83.35,21.7,70.42,33.2,32.3,0,91.91,91.93,0,33.38,0,0,47.02,36.54,0,30.36,0,0,2.98,37.29,22.17,86.97,22.23,85.13,23.04,82.28,22.93,71.76,40.89,23.91,0,98.1,98.12,0,34.39,0,0,49.47,34.37,0,30.07,0,72.43,2.97,33.99,28.18,91.31,28.25,86.61,19.52,82.57,19.41,69.2,31.07,30.17,0,113.07,0,0,33.82,0,0,48.19,35.62,0,30.27,0,0,2.99,25.72,23.52,87.6,23.58,84.35,22.37,83.27,22.27,71.39,38.29,25.27,0,91.45,91.46,0,33.69,0,0,48.17,0,0,32.13,0,0,2.98,37.54,23.28,87.57,23.34,84.15,29.8,61.46,29.68,72.49,41.09,25.03
134,0,98.41,98.43,0,33.67,0,0,49.15,36.52,0,0,0,75.5,2.97,33.82,27.83,92.15,27.89,86.86,25.17,84.4,25.17,56.04,30.71,29.81,0,91.48,91.5,0,33.4,0,0,46.96,36.19,0,29.69,0,0,2.98,37.52,21.51,86.28,21.57,84.56,23.27,83.14,23.16,74.14,40.96,23.24,0,91.84,91.85,0,32.99,0,0,47.72,36.09,0,31.48,0,0,2.98,37.33,21.39,86.82,21.45,83.08,22.8,82.86,22.68,67.76,40.85,23.13,0,98.25,98.27,0,35.5,0,0,50.62,35.32,0,28.05,0,75.3,2.97,33.91,27.78,89.02,27.85,83.97,19.8,81.21,19.7,75.71,30.71,29.81,0,120.91,0,0,34.45,0,0,49.44,34.53,0,29.84,0,57.61,2.99,21.22,27.33,90.35,27.39,85.82,17.94,80.72,17.83,68.35,30.14,29.24,0,96.67,96.69,0,33.78,0,0,51.1,0,0,31.48,0,73.57,2.98,34.76,29.31,93.46,29.36,84.51,27.02,61.1,26.9,71.97,32.21,31.31,0,99.08,99.1,0,35.04,0,0,49.95,34.44,0,30.6,0,70.51,2.97,33.46,27.91,89.94,27.98,85.42,18.94,81.87,18.83,66.88,30.8,29.9,0,112.86,0,0,32.57,0,0,47.66,35.93,0,31.38,0,0,2.99,25.84,21.36,87.46,21.42,83.15,22.17,82.52,22.05,67.49,38.43,23.09,0,96.72,96.74,0,35.19,0,0,0,33.75,0,30.11,0,63.46,2.98,34.74,30.58,92.35,30.69,66.17,20.57,84.66,20.47,70.12,33.04,32.14,0,95.61,95.63,0,34.99,0,0,50.63,35.62,0,30.39,0,80.22,2.98,35.33,29.4,91.52,29.47,85.57,21.5,82.39,21.39,70.11,32.36,31.46,0,111.87,0,0,33.12,0,0,46.92,35.93,0,30.61,0,0,2.99,26.4,21.36,86.59,21.42,84.49,22.74,83.09,22.63,70.65,38.78,23.09,0,98.68,98.7,0,35.59,0,0,50.01,0,0,30.45,0,72.19,2.97,33.68,28,89.08,28.07,85.39,25.79,62.26,25.68,74.21,30.91,30.01,0,113.04,0,0,34.09,0,0,47.7,35.77,0,30.4,0,0,2.99,25.74,22.68,86.31,22.74,84.42,22.28,82.9,22.17,70.87,38.25,24.43,0,92.22,92.24,0,30.82,0,0,48.53,36.76,0,29.66,0,0,2.98,37.13,22.71,91.48,22.75,82.9,22.51,81.36,22.41,73.49,40.37,24.42
135,0,98.25,98.27,0,34.97,0,0,49.6,34.48,0,30.65,0,76.09,2.97,33.91,27.7,89.85,27.77,85.89,19.38,82.24,19.26,67.14,30.62,29.72,0,90.01,90.03,0,32.55,0,0,46.97,37.89,0,0,0,0,2.98,38.29,20.75,86.88,20.81,83.78,30.15,86.85,30.15,58.35,42.17,22.47,0,95.45,95.46,0,33.87,0,0,48.93,35.46,0,30.26,0,110.01,2.98,35.42,25.52,89.52,25.59,84.98,22.11,83.28,22,71.16,28.64,27.74,0,98.3,98.32,0,35.66,0,0,50.05,34.84,0,29.2,0,75.67,2.97,33.88,27.68,88.63,27.75,85,19.58,81.83,19.48,72.01,30.61,29.71,0,98.21,98.23,0,35.74,0,0,49.88,34.63,0,29.65,0,76.85,2.97,33.93,27.59,88.41,27.66,85.23,19.57,82.17,19.47,70.6,30.53,29.63,0,97.07,97.09,0,36.32,0,0,50.66,0,0,31.03,0,73.44,2.97,34.55,29.11,88.9,29.18,85.23,26.99,61.54,26.88,73.48,32.05,31.15,0,98.27,98.29,0,34.91,0,0,49.53,34.37,0,30.08,0,74.11,2.97,33.9,27.85,90.1,27.91,86.16,19.4,82.45,19.3,69.03,30.75,29.85,0,118.01,0,0,33.83,0,0,48.2,34.87,0,30.51,0,95.06,2.99,22.9,24.96,89.03,25.02,85.78,19.85,82.04,19.74,68.1,27.97,27.07,0,97.35,97.37,0,35.95,0,0,50.43,0,0,31.37,0,69.85,2.97,34.4,29.27,89.71,29.34,85.84,26.62,61.93,26.51,71.98,32.18,31.28,0,95.92,95.94,0,35.04,0,0,50.82,34.74,0,30.63,0,79.25,2.98,35.16,29.33,91.36,29.39,85.11,21.46,83.88,21.35,69.29,32.28,31.38,0,118.48,0,0,33.71,0,0,47.95,34.69,0,29.24,0,92.26,2.99,22.63,25.07,89.33,25.13,86.34,19.9,82.4,19.8,72.21,28.05,27.15,0,97.62,97.64,0,35.37,0,0,50.13,0,0,0,0,78.72,2.97,34.25,27.99,89.45,28.06,85.15,28.94,61.84,28.94,57.9,30.94,30.04,0,112.78,0,0,32.02,0,0,47.03,35.32,0,29.76,0,0,2.99,25.89,22.13,89.09,22.18,85.05,22.64,84.05,22.53,73.3,38.33,23.84,0,92.29,92.31,0,33.21,0,0,47.32,35.89,0,29.7,0,0,2.98,37.09,21.72,86.8,21.78,84.14,22.78,83.2,22.68,73.62,40.41,23.46
136,0,97.67,97.69,0,0,0,0,49.15,0,0,32.26,0,75.25,2.97,34.22,28.66,74,28.62,87.6,26.03,61.9,25.91,68.26,31.16,30.26,0,94.93,94.94,0,34.49,0,0,48.85,37.41,0,0,0,111.9,2.98,35.69,25.62,88.58,25.68,85.24,28.21,85.81,28.21,56.9,28.76,27.86,0,95.61,95.63,0,33.99,0,0,48.7,35.37,0,30.17,0,107.79,2.98,35.33,25.72,89.52,25.79,85.61,21.99,83.32,21.88,71.35,28.82,27.92,0,98.19,98.2,0,34.64,0,0,49.61,36.74,0,0,0,77.1,2.97,33.95,27.64,90.36,27.71,85.8,25.11,83.94,25.11,57.1,30.56,29.66,0,98.49,98.51,0,35.05,0,0,49.62,34.58,0,29.75,0,76.2,2.97,33.78,27.52,89.53,27.58,85.66,19.4,82.1,19.3,70.09,30.44,29.54,0,96.17,96.19,0,0,0,0,50.56,0,0,0,0,75.11,2.98,35.03,30.07,74.58,30.03,86.27,30.17,60.82,30.17,57.73,32.57,31.67,0,98.35,98.37,0,34.43,0,0,49.46,0,0,31.23,0,75.21,2.97,33.86,27.78,90.84,27.84,86.22,25.73,63.03,25.62,71.57,30.68,29.78,0,118.29,0,0,33.61,0,0,48.45,34.67,0,29.61,0,92.89,2.99,22.74,25.05,89.48,25.11,85.4,19.89,82.42,19.79,71.02,28.04,27.14,0,96.03,96.05,0,0,0,0,50.94,0,0,31.06,0,72.13,2.98,35.11,30.18,73.36,30.14,85.62,27.23,62.86,27.12,73.64,32.67,31.77,0,95.91,95.92,0,35.8,0,0,50.27,0,0,31.4,0,80.52,2.98,35.17,29.27,89.98,29.34,86.16,28.05,63.88,27.94,73.28,32.24,31.34,0,118.69,0,0,33.12,0,0,48.61,34.27,0,29.45,0,90.44,2.99,22.51,25.14,90.36,25.2,85.2,19.76,82.98,19.66,71.4,28.11,27.21,0,97.1,97.12,0,34.77,0,0,49.1,0,0,0,0,81.68,2.97,34.53,27.99,90.47,28.05,87.13,29.23,62.09,29.23,55.86,30.93,30.03,0,111.28,0,0,32.27,0,0,47.14,0,0,0,0,0,2.99,26.74,21.25,87.82,21.31,83.98,32.42,63.09,32.42,57.53,39.32,22.97,0,90.46,90.47,0,32.07,0,0,47.5,38.41,0,0,0,0,2.98,38.06,20.98,87.87,21.04,83.06,29.67,85.38,29.67,57.12,41.81,22.7
137,0,96.79,96.81,0,0,0,0,0,0,0,32.38,0,60.24,2.98,34.7,31.12,73.08,31.12,62.13,26.43,61.96,26.31,68.22,33.36,32.46,0,95.08,95.1,0,0,0,0,49.33,0,0,32.65,0,100.91,2.98,35.61,27.64,73.53,27.6,86.23,28.75,63.07,28.63,69.56,30.3,29.4,0,96.1,96.12,0,34.36,0,0,48.83,35.24,0,30.2,0,104.74,2.98,35.07,25.85,89.04,25.92,85.5,21.67,83.22,21.56,70.92,28.94,28.04,0,97.95,97.97,0,0,0,0,49.86,36.74,0,0,0,74.02,2.97,34.07,28.58,73.98,28.54,86.16,25.22,84.05,25.22,55.06,31.07,30.17,0,98.24,98.26,0,0,0,0,49.87,34.69,0,29.86,0,72.39,2.97,33.92,28.5,72.09,28.46,86.05,19.4,81.91,19.3,69.73,30.98,30.08,0,96.55,96.57,0,0,0,0,50.46,37.46,0,0,0,70.94,2.98,34.83,30.16,72.42,30.12,86.55,26.37,83.88,26.37,55.29,32.64,31.74,0,97.96,97.98,0,0,0,0,49.77,0,0,31.04,0,72.75,2.97,34.07,28.73,73.17,28.69,86.48,25.96,62.5,25.84,72.43,31.21,30.31,0,119,0,0,33.12,0,0,48.33,34.44,0,29.83,0,89.02,2.99,22.33,25.12,90.34,25.17,85.69,19.4,82.34,19.3,69.84,28.07,27.17,0,96.22,96.24,0,0,0,0,50.27,0,0,0,0,71.58,2.98,35,30.44,73.64,30.4,87.22,30.09,61.62,30.09,58.34,32.93,32.03,0,95.6,95.62,0,0,0,0,50.71,0,0,31.45,0,77.02,2.98,35.33,30.31,73.51,30.27,86.21,28.16,61.53,28.04,73.24,32.83,31.93,0,115.81,0,0,0,0,0,48.82,0,0,0,0,92.61,2.99,24.16,27.18,73.48,27.14,86.74,30.23,63.02,30.23,57.44,29.78,28.88,0,97.24,97.26,0,0,0,0,49.56,0,0,32.22,0,75.74,2.97,34.45,28.89,74.14,28.85,87.05,26.3,60.98,26.17,68.67,31.39,30.49,0,115.98,0,0,0,0,0,48.53,0,0,32.41,0,93.5,2.99,24.06,26.93,73.59,26.89,87.05,27.47,62.53,27.35,69.18,29.53,28.63,0,96.34,96.36,0,0,0,0,49.32,35.12,0,31.07,0,98.39,2.98,34.94,27.06,73.04,27.02,85.68,21.31,83.08,21.2,67.66,29.7,28.8
